episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_RL_Agent_3_total_reward,agent_RL_Agent_3_mean_reward,agent_RL_Agent_3_std_reward,agent_RL_Agent_3_clip_rate,agent_RL_Agent_3_action_entropy,agent_RL_Agent_3_greedy_entropy,agent_RL_Agent_3_mean_bid_price,agent_RL_Agent_3_mean_bid_qty_mw,agent_RL_Agent_4_total_reward,agent_RL_Agent_4_mean_reward,agent_RL_Agent_4_std_reward,agent_RL_Agent_4_clip_rate,agent_RL_Agent_4_action_entropy,agent_RL_Agent_4_greedy_entropy,agent_RL_Agent_4_mean_bid_price,agent_RL_Agent_4_mean_bid_qty_mw,agent_RL_Agent_5_total_reward,agent_RL_Agent_5_mean_reward,agent_RL_Agent_5_std_reward,agent_RL_Agent_5_clip_rate,agent_RL_Agent_5_action_entropy,agent_RL_Agent_5_greedy_entropy,agent_RL_Agent_5_mean_bid_price,agent_RL_Agent_5_mean_bid_qty_mw,agent_RL_Agent_6_total_reward,agent_RL_Agent_6_mean_reward,agent_RL_Agent_6_std_reward,agent_RL_Agent_6_clip_rate,agent_RL_Agent_6_action_entropy,agent_RL_Agent_6_greedy_entropy,agent_RL_Agent_6_mean_bid_price,agent_RL_Agent_6_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
154,335,27.886949126781722,13.15065930413443,-0.4660048449139804,88.08014096750891,61576.605970149256,0.6889948268582948,54641.63445583369,163.1093565845782,246.1502168801197,0.0,0.698,0.698,33.21868097014925,18.442164179104477,109774.7479153486,327.6858146726824,447.9592755749442,0.0,0.6496,0.6496,19.515792910447765,24.542910447761194,108718.05907291404,324.5315196206389,507.7647077868007,0.0,0.7033,0.7033,36.1373880597015,28.125,103837.14823144863,309.961636511787,569.6021862385144,0.0,0.6369,0.6369,37.01030223880597,19.71082089552239,70586.8808515239,210.70710701947434,305.98624080457915,0.0,0.6722,0.6722,33.25022201492537,19.43097014925373,86239.00270756774,257.4298588285604,423.8727004427586,0.0,0.6495,0.6495,26.331124999999997,22.919776119402986,96752.65702671152,288.8139015722732,414.77548105782523,0.0,0.6701,0.6701,36.288772388059705,28.684701492537314,116822.51264926238,348.7239183560071,674.7006371112167,0.0,-0.0,33.685,46.875,52370.7797269687,156.33068575214537,369.86250387920495,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
155,335,27.31429376930232,13.964767275109114,1.1679977308596596,100.82028550987346,61946.21492537313,0.6926549047628683,53856.02483130984,160.76425322779056,255.99176728142538,0.0,0.6978,0.6978,31.52138246268656,18.51679104477612,109052.13605999941,325.5287643582072,465.44185684701654,0.0,0.6478,0.6478,19.23880037313433,24.33768656716418,105430.15446473328,314.7168789992038,534.3383178062603,0.0,0.7124,0.7124,36.09438432835821,28.10634328358209,101829.85713932262,303.9697228039481,588.11738695379,0.0,0.6263,0.6263,37.5597406716418,19.505597014925375,67858.47245276578,202.56260433661427,308.7468947028197,0.0,0.6769,0.6769,33.266348880597015,20.382462686567163,81974.22410381574,244.6991764293007,431.28230773766387,0.0,0.6478,0.6478,26.287470149253725,22.994402985074625,92162.58603892861,275.1121971311302,426.8040803390781,0.0,0.6667,0.6667,39.71214179104478,28.96455223880597,111189.05849371299,331.9076372946656,697.7625384689969,0.0,-0.0,33.685,46.875,49573.81830509515,147.9815471793885,358.70887217205643,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
156,335,28.025536944418725,14.090272820833311,2.683930159077451,97.54590409366689,62149.19104477612,0.6873502382190892,56215.970116081495,167.8088660181537,262.7879108380939,0.0,0.7028,0.7028,33.190104477611946,18.871268656716417,113727.14402339501,339.4840120101344,474.19269495226985,0.0,0.6485,0.6485,19.43896828358209,24.244402985074625,114299.20562159564,341.1916585719273,550.6833246032649,0.0,0.7152,0.7152,36.0657052238806,27.845149253731343,106312.73949423616,317.35146117682433,592.605838322153,0.0,0.6276,0.6276,38.319125,19.67350746268657,71260.2797978989,212.7172531280564,319.47095517052543,0.0,0.6775,0.6775,35.02971455223881,20.401119402985074,86379.0845694058,257.8480136400173,435.88899933297387,0.0,0.6498,0.6498,26.35598694029851,22.994402985074625,96247.77104073552,287.3067792260762,449.2841312541491,0.0,0.6681,0.6681,39.78208208955224,28.815298507462686,118605.18624719653,354.0453320811837,718.6473513374617,0.0,-0.0,33.685,46.875,55921.196493498835,166.92894475671295,390.0388413347505,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
157,335,27.609770753925243,13.593716406332085,2.1852080771058597,94.83554649083602,62217.73134328358,0.6908877926224881,56101.489451658446,167.46713269151775,258.2856549415226,0.0,0.703,0.703,29.60148134328358,18.722014925373134,108115.6624384844,322.7333207118937,459.331959348272,0.0,0.6454,0.6454,19.58667537313433,24.31902985074627,106448.85369194807,317.75777221477034,524.0452595661018,0.0,0.7146,0.7146,36.75717723880597,28.08768656716418,102605.97827838975,306.28650232355153,576.4162449983676,0.0,0.6247,0.6247,38.27482089552239,19.505597014925375,71498.2168250388,213.4275129105636,313.0460404679923,0.0,0.6775,0.6775,34.787660447761205,20.046641791044777,82016.6294041113,244.8257594152576,422.7129412819989,0.0,0.6499,0.6499,26.507205223880597,23.18097014925373,94449.75268580625,281.93956025613807,419.79012414350916,0.0,0.6645,0.6645,38.45650186567164,29.020522388059703,112086.77548760126,334.58738951522764,685.8748330835676,0.0,-0.0,33.685,46.875,53956.496182617884,161.06416770930713,362.26348561704543,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
158,335,27.161551873864365,12.695073703450745,1.525037393588569,78.65662292395916,62210.76119402985,0.6945780742915604,50077.94296166597,149.48639690049544,241.9946530016989,0.0,0.7072,0.7072,32.128945895522385,18.57276119402985,107399.79626426133,320.596406758989,422.66628078366875,0.0,0.6495,0.6495,19.622619402985073,24.80410447761194,100226.86279689548,299.18466506535964,487.8366650554635,0.0,0.7151,0.7151,36.58667164179105,27.770522388059703,95998.86691061426,286.56378182272914,527.750875882451,0.0,0.6271,0.6271,37.67977611940299,19.39365671641791,68493.85369453666,204.45926475981094,290.75528493685744,0.0,0.6797,0.6797,34.7838078358209,19.916044776119403,79671.99454505382,237.82684938822035,388.3956134176872,0.0,0.6511,0.6511,26.550934701492533,23.08768656716418,87916.42799240683,262.4370984847965,391.8719139660191,0.0,0.6668,0.6668,38.44636940298508,28.666044776119403,104178.97001060852,310.9820000316672,638.4520809950977,0.0,-0.0,33.685,46.875,52978.65404821271,158.14523596481405,354.43467382945016,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
159,335,27.312653821752523,12.756077392177469,1.2749499837003153,83.97965498039476,62372.54328358209,0.6938981030224677,54497.48094435621,162.67904759509318,257.21506380078955,0.0,0.71,0.71,34.85606529850747,18.442164179104477,105285.52559694592,314.28515103565945,423.13174308018387,0.0,0.6497,0.6497,19.562749999999998,25.307835820895523,103875.72239860543,310.0767832794192,501.00445531237796,0.0,0.7148,0.7148,36.33999626865672,28.03171641791045,90261.733060757,269.43800913658805,513.6842026493592,0.0,0.6261,0.6261,36.11504664179105,19.542910447761194,65802.20721799886,196.42449915820555,288.8602924350643,0.0,0.6791,0.6791,34.685772388059696,19.67350746268657,75666.75461677827,225.87090930381572,378.55278700831,0.0,0.6502,0.6502,26.40448880597015,22.901119402985074,85405.8619989072,254.94287163852897,401.9564687932602,0.0,0.6668,0.6668,39.49469962686567,28.442164179104477,110111.38181818323,328.6906919945768,649.3588927016355,0.0,-0.0,33.685,46.875,48395.69144875614,144.46475059330191,339.10676083445895,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
160,335,26.247847248432695,11.890592123498473,-1.689548112698387,79.31649053328111,62652.04179104478,0.7024233268877205,47876.70087101424,142.91552498810222,228.23982764848876,0.0,0.7118,0.7118,38.5635671641791,18.703358208955223,96455.8154463543,287.92780730255015,388.73381385595343,0.0,0.6533,0.6533,19.551070895522386,25.307835820895523,89532.61839113907,267.261547436236,451.8984763080929,0.0,0.7149,0.7149,35.40910074626866,27.67723880597015,80583.11240187903,240.54660418471352,476.6476270404787,0.0,0.6293,0.6293,34.65536007462686,19.449626865671643,57953.52364682568,172.99559297559904,264.65688294558464,0.0,0.6817,0.6817,35.029815298507465,20.23320895522388,64785.943603095235,193.39087642714995,343.3602529243351,0.0,0.6485,0.6485,26.197498134328352,22.845149253731343,75463.75051706754,225.26492691661954,354.89878302011255,0.0,0.6736,0.6736,40.871397388059705,27.807835820895523,85255.50271549595,254.49403795670435,586.8703612022758,0.0,-0.0,33.685,46.875,34969.583215601226,104.38681556895888,291.0327859023111,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
161,335,26.354309713355025,11.986624089959207,4.036318931134107,81.76403634696416,63106.63880597015,0.7015120502461787,45995.813366816205,137.30093542333196,229.34129801531574,0.0,0.709,0.709,41.22283395522387,18.21828358208955,97893.12728419111,292.2182904005705,391.40952852492893,0.0,0.6528,0.6528,19.103141791044777,25.886194029850746,92607.86267348749,276.44138111488803,470.25903034397874,0.0,0.7097,0.7097,32.72501679104477,27.24813432835821,77761.58581050076,232.1241367477635,457.9659823824112,0.0,0.6228,0.6228,35.01060261194029,18.92723880597015,58556.968321864595,174.79692036377492,262.0373955624464,0.0,0.678,0.678,32.21734328358209,20.121268656716417,64205.6092929586,191.6585352028615,327.5259399963802,0.0,0.6431,0.6431,26.054651119402983,22.472014925373134,79460.70250400482,237.1961268776263,366.16439355505196,0.0,0.6639,0.6639,42.55385820895522,28.08768656716418,92750.52777010383,276.8672470749368,595.8510127075635,0.0,-0.0,33.685,46.875,39314.70772478232,117.35733649188752,305.5910474966433,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
162,335,25.397617630561722,11.610110574601114,3.909713002717327,85.94635819839928,63626.14029850746,0.7089084187052638,38254.85700599327,114.19360300296498,205.98824619306623,0.0,0.7081,0.7081,45.30808395522388,18.08768656716418,90229.27290945343,269.3411131625476,378.8182053265334,0.0,0.6553,0.6553,19.120557835820897,26.40858208955224,84053.63413030052,250.9063705382105,453.8080600402943,0.0,0.7085,0.7085,30.231520522388063,26.85634328358209,67945.30273744607,202.82179921625692,450.62694463241996,0.0,0.616,0.616,34.58285820895522,19.113805970149254,48819.20862199977,145.72898096119334,242.25169341447761,0.0,0.6784,0.6784,32.383996268656716,19.729477611940297,58745.450807573536,175.35955464947324,330.89808378559337,0.0,0.6428,0.6428,26.301130597014925,22.472014925373134,70047.6272680448,209.0973948299845,360.2161591841282,0.0,0.6644,0.6644,43.50225,27.994402985074625,79526.42422772676,237.39231112754257,570.4279391177836,0.0,-0.0,33.685,46.875,29354.13897827756,87.62429545754495,265.8946997253481,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
163,335,25.493475377439694,11.434321311086093,-1.1917608817459318,75.57881593451795,63955.22985074627,0.7082130914058127,40773.34645783674,121.71148196369177,211.14237929381392,0.0,0.7031,0.7031,45.29827985074627,17.807835820895523,91144.5659759971,272.07333127163315,372.0370292533398,0.0,0.6523,0.6523,19.04281156716418,27.136194029850746,81996.19905131406,244.76477328750465,434.75267912304713,0.0,0.7042,0.7042,28.088880597014924,26.595149253731343,66258.727672957,197.78724678494626,430.604793496112,0.0,0.5999,0.5999,35.55834328358209,18.628731343283583,50908.06213466065,151.96436458107655,238.91445226528603,0.0,0.6785,0.6785,28.682970149253737,20.065298507462686,57869.87359467643,172.74589132739231,314.155394721543,0.0,0.642,0.642,26.302654850746265,22.36007462686567,71768.84385218311,214.23535478263616,356.79690485209494,0.0,0.6608,0.6608,43.763246268656715,28.236940298507463,80978.78983367013,241.72773084677652,557.2572335973794,0.0,-0.0,33.685,46.875,37490.56334128296,111.91212937696407,293.61672046898116,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
164,335,25.133143171029072,11.534799132095616,3.6544559593447126,76.44130770780956,64101.73432835821,0.71064999527541,38113.905248448216,113.77285148790513,205.23371327743348,0.0,0.7029,0.7029,46.149608208955215,17.71455223880597,88227.6729888895,263.36618802653584,365.877061368614,0.0,0.6518,0.6518,19.322162313432838,27.098880597014926,84553.27640930412,252.3978400277735,453.97868264040125,0.0,0.7022,0.7022,30.420712686567168,26.725746268656717,60972.9893154385,182.00892332966717,410.4743308495503,0.0,0.6015,0.6015,37.23858582089552,18.404850746268657,51910.52063150807,154.9567780045017,240.8386011805235,0.0,0.6788,0.6788,29.615208955223885,20.363805970149254,53412.311730331334,159.43973650845174,294.11047508987645,0.0,0.6456,0.6456,26.45411940298508,22.75186567164179,66053.47780419575,197.17456060953955,348.2497908350261,0.0,0.6606,0.6606,43.73464925373134,27.73320895522388,79437.56013080178,237.1270451665725,558.3792489186377,0.0,-0.0,33.685,46.875,25243.603838781266,75.35404130979482,250.0252139106616,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
165,335,25.65365285893466,11.81385838061783,-0.21909680478288696,81.1996971008615,64305.26865671642,0.7068674334362042,40329.78601581785,120.38742094273985,199.54320109112166,0.0,0.7034,0.7034,46.91896641791045,17.69589552238806,92728.29738681944,276.80088772184905,381.7782592804004,0.0,0.6505,0.6505,19.374162313432837,27.21082089552239,86739.02884389191,258.9224741608714,455.96687211135605,0.0,0.7007,0.7007,28.666800373134325,26.688432835820894,64458.01380725083,192.41198151418158,429.74637553293394,0.0,0.5973,0.5973,39.0824776119403,18.479477611940297,52977.63071313577,158.1421812332411,241.9840504203589,0.0,0.6785,0.6785,30.312759328358204,20.363805970149254,59469.7268345878,177.52157264056058,318.34762264971465,0.0,0.6465,0.6465,26.685636194029854,22.82649253731343,74130.05621326156,221.283749890333,353.10206132593464,0.0,0.6555,0.6555,44.23866231343284,27.69589552238806,83226.53347095598,248.43741334613728,573.8594850769551,0.0,-0.0,33.685,46.875,34252.52254262931,102.24633594814719,278.0464927169161,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
166,335,24.576568894379566,11.352722294338657,-0.039190595436048525,82.5039000073748,64654.883582089555,0.7147901766971012,34163.05067835492,101.97925575628335,179.88280905804606,0.0,0.7041,0.7041,45.22593470149254,17.60261194029851,84288.16433891945,251.60646071319238,362.7149940150093,0.0,0.6483,0.6483,19.326078358208953,27.229477611940297,82623.86762877897,246.63841083217602,447.4377316260963,0.0,0.6992,0.6992,26.945791044776115,26.632462686567163,56810.01801417778,169.58214332590381,399.1879426042021,0.0,0.5929,0.5929,41.657555970149254,18.050373134328357,45708.5152650671,136.44332914945403,228.28977037748305,0.0,0.6759,0.6759,29.9901697761194,20.307835820895523,48925.00545779012,146.04479241131378,291.8217101076825,0.0,0.6467,0.6467,26.738585820895523,22.69589552238806,72352.58975984991,215.977879880149,347.925083324413,0.0,0.6488,0.6488,43.76001679104478,28.125,77120.90064316572,230.21164371094244,548.3348989358117,0.0,-0.0,33.685,46.875,26455.923493284157,78.97290595010196,265.29602121684485,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
167,335,25.86089555397585,11.913758089444393,4.433617463720569,86.45773554576972,64482.14029850746,0.7059793513283371,41406.83490419136,123.6024922513175,196.41177704369233,0.0,0.6946,0.6946,46.514669776119405,17.32276119402985,92596.535813706,276.40756959315223,384.0341186691517,0.0,0.6439,0.6439,19.351787313432837,27.69589552238806,91044.86130348632,271.77570538354126,475.53269246459774,0.0,0.6901,0.6901,28.175470149253734,26.669776119402986,58263.04370028145,173.91953343367598,416.60954465753514,0.0,0.5721,0.5721,44.35511567164179,17.807835820895523,54793.232691351266,163.5618886308993,254.5148805665147,0.0,0.6696,0.6696,30.74753917910448,20.886194029850746,55525.594796682766,165.74804416920227,316.4419949205305,0.0,0.6417,0.6417,26.863867537313435,22.78917910447761,79945.2473178214,238.64252930692956,355.44203987050605,0.0,0.6372,0.6372,44.041856343283584,28.292910447761194,84789.56980709179,253.10319345400532,593.9214997437676,0.0,-0.0,33.685,46.875,32271.171804630154,96.33185613322433,282.8158771912788,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
168,335,27.05376439039445,12.453308322743736,5.638655003052523,83.67022342337367,64304.253731343284,0.696740057365389,48596.01217074132,145.06272289773528,228.16717769484978,0.0,0.7002,0.7002,45.72085074626867,17.527985074626866,103206.26896113835,308.0784148093682,413.82344490135677,0.0,0.6504,0.6504,19.711794776119405,27.378731343283583,105843.78982840027,315.9516114280605,498.5524820092182,0.0,0.7019,0.7019,32.425180970149256,27.042910447761194,69261.95420131713,206.75210209348398,470.38769337791325,0.0,0.59,0.59,41.61336753731343,18.404850746268657,63784.60192605454,190.40179679419268,291.0334209860149,0.0,0.6806,0.6806,35.00226119402985,20.53171641791045,67582.52449545889,201.73887909092204,354.7506426095639,0.0,0.6447,0.6447,26.68290671641791,22.71455223880597,88712.23765545191,264.81264971776693,378.997968906644,0.0,0.6506,0.6506,41.71003358208956,27.75186567164179,100378.81387239094,299.6382503653461,641.0873067251157,0.0,-0.0,33.685,46.875,51540.32211245739,153.85170779838026,374.4668704636409,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
169,335,27.018195095583142,11.435986961484238,2.3230152430587196,79.84257921852398,63977.22388059701,0.6982428713434375,48740.599965255926,145.49432825449531,225.34719457076332,0.0,0.705,0.705,44.894882462686574,18.050373134328357,100468.57942365701,299.906207234797,394.96625881161356,0.0,0.6453,0.6453,20.140871268656717,27.453358208955223,102394.78714886794,305.6560810413968,463.65631598727344,0.0,0.7092,0.7092,36.82088432835821,26.89365671641791,77812.98476132988,232.27756645173096,479.9866589248235,0.0,0.5998,0.5998,42.07832835820895,18.98320895522388,63179.09631866558,188.59431736915099,271.41670355535047,0.0,0.6829,0.6829,35.87594589552239,20.083955223880597,68809.43480562903,205.40129792725085,355.1220818637628,0.0,0.6508,0.6508,26.841003731343278,22.621268656716417,87473.64088752912,261.11534593292276,359.82111640586015,0.0,0.6598,0.6598,37.522554104477614,27.21082089552239,88748.09773227097,264.9196947231969,592.8180061906675,0.0,-0.0,33.685,46.875,50140.530849126124,149.67322641530185,357.2188947836265,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
170,335,26.64999696572101,11.073901330004269,4.25517771917316,81.27044634539861,63343.05970149254,0.7012524004853017,48418.67718883433,144.53336474278905,217.88888906458567,0.0,0.7037,0.7037,43.56669029850747,18.479477611940297,99704.60208867259,297.6256778766346,380.8152310301783,0.0,0.6453,0.6453,19.67394589552239,27.229477611940297,97843.6878916551,292.0707101243436,442.2935549565831,0.0,0.7141,0.7141,35.44020708955224,27.546641791044777,73508.39988771256,219.42805936630614,462.0237280436753,0.0,0.6054,0.6054,39.560042910447756,19.207089552238806,62464.00763674882,186.45972428880245,271.50457069213473,0.0,0.6853,0.6853,34.968511194029844,19.953358208955223,64979.700033330475,193.96925383083723,346.3748272919452,0.0,0.6506,0.6506,26.53834141791045,22.490671641791046,81614.83768805963,243.62638115838698,331.0855489811893,0.0,0.6667,0.6667,39.20470895522388,26.89365671641791,85298.17946162948,254.6214312287447,578.9758690183501,0.0,-0.0,33.685,46.875,39508.97268978613,117.93723190980936,334.2533628596527,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
171,335,26.62138254997098,11.251275187962205,6.945306728467999,87.45277148821849,62771.05970149254,0.7017245431443468,46961.27292029471,140.18290423968568,230.40127481418435,0.0,0.7054,0.7054,43.92313805970149,18.255597014925375,100376.02150319233,299.6299149349025,386.18641250158606,0.0,0.6488,0.6488,19.601505597014928,27.192164179104477,91898.74205889035,274.32460316086673,449.81015623290386,0.0,0.7137,0.7137,35.657753731343284,27.36007462686567,69235.47322047941,206.67305438949077,446.5501778416333,0.0,0.6086,0.6086,39.72809514925373,18.92723880597015,59364.6224868111,177.20782831883912,261.20742810788437,0.0,0.683,0.683,35.71997388059702,19.71082089552239,61225.24341101134,182.7619206298846,333.01926365885913,0.0,0.6482,0.6482,26.32111007462687,21.96828358208955,78255.2580418064,233.5977851994221,330.5424986053339,0.0,0.6659,0.6659,38.55068283582089,27.061567164179106,81807.1111156738,244.20033168857853,581.3062748356799,0.0,-0.0,33.685,46.875,40672.413515970446,121.41018959991177,328.5473689175698,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
172,335,26.813196653795853,11.326177453751047,6.511219817642697,80.51392730496912,62321.82388059702,0.6999635584310229,47265.433740084016,141.0908469853254,226.27679983249973,0.0,0.7028,0.7028,44.532354477611946,18.274253731343283,98288.97110999256,293.39991376117183,389.4595760221883,0.0,0.6451,0.6451,19.740451492537314,27.36007462686567,102236.20807547428,305.18271067305756,465.93874512320065,0.0,0.7107,0.7107,35.4055485074627,27.416044776119403,71473.91922123486,213.3549827499548,452.56305209797165,0.0,0.6045,0.6045,42.05110820895523,18.85261194029851,63031.735712195325,188.1544349617771,273.82034455439026,0.0,0.6804,0.6804,35.440615671641794,19.486940298507463,64229.356801261056,191.72942328734644,336.6296237787726,0.0,0.6475,0.6475,26.247354477611943,21.89365671641791,83949.9030115616,250.59672540764657,358.8186032026554,0.0,0.6624,0.6624,36.07883955223881,27.453358208955223,92443.2703776095,275.9500608286851,591.9187572281968,0.0,-0.0,33.685,46.875,46962.61154308371,140.18690012860807,346.4744657856686,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
173,335,27.443536229370924,10.8913450322666,5.155337360064639,79.35215123982287,62012.33432835821,0.6956582479592353,53594.04594424558,159.98222669924056,232.72672365814284,0.0,0.7021,0.7021,42.15258582089552,18.61007462686567,104306.23513351954,311.3618959209538,380.96405880025816,0.0,0.647,0.647,19.66564552238806,26.83768656716418,103185.63423852701,308.0168186224687,447.47558819451586,0.0,0.715,0.715,35.52985447761194,27.546641791044777,72161.22419939982,215.40663940119347,434.02288857167486,0.0,0.611,0.611,41.090875,18.53544776119403,64827.3894687707,193.51459542916626,265.51702190506927,0.0,0.6833,0.6833,35.500860074626864,19.67350746268657,70170.8998879448,209.46537279983525,333.1149702969355,0.0,0.6475,0.6475,26.094589552238805,21.96828358208955,86290.72945192107,257.5842670206599,333.4775091500366,0.0,0.6699,0.6699,35.215328358208964,27.36007462686567,94742.9213096668,282.8146904766173,585.6702101907149,0.0,-0.0,33.685,46.875,52807.66148742607,157.6348104102271,373.66682112697526,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
174,335,27.81640296217888,11.29721572872252,8.732482967191363,81.37279432235441,61862.03582089552,0.6929589060338387,50281.044478552605,150.09267008523165,232.80447941212822,0.0,0.7046,0.7046,38.25148694029851,18.871268656716417,104513.84894680412,311.9816386471765,389.3038758414601,0.0,0.6461,0.6461,19.836151119402984,26.184701492537314,103246.96035973428,308.1998816708486,476.3158624045234,0.0,0.7182,0.7182,37.8280802238806,27.621268656716417,77128.00785286207,230.23285926227481,461.3038809550536,0.0,0.6156,0.6156,43.19199253731344,18.348880597014926,65449.5631855956,195.371830404763,278.8210973092756,0.0,0.6791,0.6791,36.88234141791045,19.07649253731343,73340.4507200595,218.92671856734177,358.19330884774485,0.0,0.6503,0.6503,26.147582089552234,21.744402985074625,91196.83380716002,272.2293546482388,358.8781441770421,0.0,0.6676,0.6676,32.26705783582089,27.60261194029851,93549.06634982736,279.2509443278429,611.5448984691832,0.0,-0.0,33.685,46.875,55506.91681963205,165.69228901382704,388.33666855748714,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
175,335,27.660074755656225,10.824780133266488,5.94152262736174,75.67585872801361,61653.21492537313,0.6941979950272881,52224.77603612481,155.89485383917852,241.44998276657478,0.0,0.704,0.704,39.20060074626865,19.057835820895523,103770.92880835287,309.7639665920981,377.0042878052651,0.0,0.6429,0.6429,19.970281716417908,25.99813432835821,103202.8713204294,308.06827259829674,449.0447766940574,0.0,0.7174,0.7174,36.186253731343285,27.583955223880597,76395.33363850243,228.04577205523114,439.42192473759303,0.0,0.6195,0.6195,42.305875,18.386194029850746,66168.17122843604,197.51692904010758,268.2220788946145,0.0,0.6795,0.6795,36.92019029850747,18.684701492537314,73657.27310675438,219.8724570350877,339.0401198954923,0.0,0.6509,0.6509,26.11601492537314,21.78171641791045,91271.81934313398,272.4531920690566,340.5412109623247,0.0,0.6666,0.6666,31.407188432835827,27.490671641791046,91791.49967591572,274.0044766445245,586.37345495308,0.0,-0.0,33.685,46.875,58899.15669227659,175.8183781859003,375.1430916157764,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
176,335,27.59395052349724,11.37894848204468,2.1982739863244642,85.12145664908157,61612.522388059704,0.6942417553555364,55368.99791097564,165.28059077903177,249.33742720627333,0.0,0.7029,0.7029,37.71539925373134,19.33768656716418,103354.31813977486,308.52035265604434,391.32281942336044,0.0,0.6398,0.6398,20.02274253731343,25.58768656716418,103041.92328913532,307.58783071383675,459.2099986990751,0.0,0.7168,0.7168,35.467861940298505,27.901119402985074,76721.72272038573,229.02006782204697,464.01204892096445,0.0,0.6202,0.6202,42.30055597014926,18.06902985074627,64566.915338603125,192.73706071224814,275.32831173735974,0.0,0.678,0.678,36.88133582089553,18.61007462686567,71161.13363781972,212.42129444125288,355.7248303369771,0.0,0.6469,0.6469,26.10165671641791,21.744402985074625,91409.99122064302,272.86564543475527,355.60490915736887,0.0,0.6651,0.6651,30.594503731343284,27.546641791044777,100326.16476567915,299.48108885277355,604.434757055796,0.0,-0.0,33.685,46.875,58009.964571361765,173.16407334734856,366.16290806828323,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
