episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_0_total_reward,agent_0_mean_reward,agent_0_std_reward,agent_0_clip_rate,agent_0_action_entropy,agent_0_mean_bid_price,agent_0_mean_bid_qty_mw,agent_1_total_reward,agent_1_mean_reward,agent_1_std_reward,agent_1_clip_rate,agent_1_action_entropy,agent_1_mean_bid_price,agent_1_mean_bid_qty_mw
283,335,32.20493117180786,17.025232470425458,5.856302969628213,129.4118469665709,0.0,0.6573900633696377,0.0,0.0,0.0,0.0,0.7335,23.628701492537314,25.942164179104477,0.0,0.0,0.0,0.0,0.7753,39.46886567164179,27.63992537313433
284,335,33.69614760292453,16.91637891022949,5.204485021021343,125.38508197967718,0.0,0.6448355148099679,0.0,0.0,0.0,0.0,0.7359,23.61510447761194,26.35261194029851,0.0,0.0,0.0,0.0,0.7823,38.80373320895522,27.583955223880597
285,335,33.938130175356456,17.907393256188715,5.983779603578519,128.09841566268418,0.0,0.6433714660632242,0.0,0.0,0.0,0.0,0.7457,23.12796828358209,26.166044776119403,0.0,0.0,0.0,0.0,0.7905,38.431873134328356,27.621268656716417
286,335,34.55031064258202,17.930574715221887,2.1659047475810764,133.08837842657394,0.0,0.638734075778711,0.0,0.0,0.0,0.0,0.7443,23.14410634328358,25.792910447761194,0.0,0.0,0.0,0.0,0.7898,39.6259104477612,27.60261194029851
287,335,33.66623459624099,18.929248345152523,-5.69,136.3455092449168,0.0,0.6438711124503742,0.0,0.0,0.0,0.0,0.7412,22.83426119402985,25.475746268656717,0.0,0.0,0.0,0.0,0.7879,38.63935820895522,27.28544776119403
288,335,33.24270248662201,18.73706152152117,-5.69,130.72698955589613,0.0,0.646179187959905,0.0,0.0,0.0,0.0,0.7454,22.623785447761193,25.830223880597014,0.0,0.0,0.0,0.0,0.7914,38.69536007462687,27.34141791044776
289,335,33.632978800180055,19.048359711476554,-5.69,126.33307515137318,0.0,0.6422892351024642,0.0,0.0,0.0,0.0,0.7498,22.043151119402985,26.240671641791046,0.0,0.0,0.0,0.0,0.7936,37.325496268656714,27.080223880597014
290,335,32.96063617743527,18.382564608783348,-3.9813197389471298,128.24505435767173,0.0,0.6480857607382277,0.0,0.0,0.0,0.0,0.7482,21.83070149253731,26.688432835820894,0.0,0.0,0.0,0.0,0.7896,37.07821268656717,27.005597014925375
291,335,33.42797425153461,19.115686695231265,-5.69,140.4820701979663,0.0,0.6432512663337658,0.0,0.0,0.0,0.0,0.7438,21.83139925373134,27.098880597014926,0.0,0.0,0.0,0.0,0.7897,38.40626679104478,26.93097014925373
292,335,34.13471715457295,19.01690917418013,-5.69,132.16946886677152,0.0,0.6377252094462265,0.0,0.0,0.0,0.0,0.741,19.92276305970149,27.042910447761194,0.0,0.0,0.0,0.0,0.7888,37.12700746268657,27.005597014925375
293,335,32.79845350096915,18.337746052534573,-5.69,131.90641608497424,0.0,0.6481788037153312,0.0,0.0,0.0,0.0,0.7452,20.051582089552234,27.34141791044776,0.0,0.0,0.0,0.0,0.7878,35.74741044776119,26.875
294,335,33.14493912068542,17.263491333457832,-5.69,108.810406703652,0.0,0.6442494376178528,0.0,0.0,0.0,0.0,0.7406,20.879,27.509328358208954,0.0,0.0,0.0,0.0,0.7786,36.065615671641794,27.061567164179106
295,335,33.8525494562887,18.73252415025806,-5.69,152.88965392616288,0.0,0.6387625072857286,0.0,0.0,0.0,0.0,0.747,20.965973880597016,27.229477611940297,0.0,0.0,0.0,0.0,0.7835,36.513464552238815,27.30410447761194
296,335,34.28707342851422,20.249171755111437,-5.69,162.05395991991273,0.0,0.6358192969230606,0.0,0.0,0.0,0.0,0.7441,20.504326492537313,27.21082089552239,0.0,0.0,0.0,0.0,0.7799,33.39090485074627,27.621268656716417
297,335,37.195211649324506,25.519598529084877,-5.69,237.32039662987,0.0,0.6171183814277843,0.0,0.0,0.0,0.0,0.7445,21.17934141791045,27.863805970149254,0.0,0.0,0.0,0.0,0.7797,32.497432835820895,27.434701492537314
298,335,34.95523141261855,25.987391043886017,-5.69,225.4733941397584,0.0,0.6345144931787405,0.0,0.0,0.0,0.0,0.744,20.88017723880597,27.938432835820894,0.0,0.0,0.0,0.0,0.7727,31.59008582089552,27.34141791044776
299,335,34.700201799315074,26.09400164542305,-5.69,236.11170998938928,0.0,0.6357542530071894,0.0,0.0,0.0,0.0,0.7367,20.880912313432837,28.255597014925375,0.0,0.0,0.0,0.0,0.7642,30.642578358208954,27.34141791044776
