episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_RL_Agent_0_total_reward,agent_RL_Agent_0_mean_reward,agent_RL_Agent_0_std_reward,agent_RL_Agent_0_clip_rate,agent_RL_Agent_0_action_entropy,agent_RL_Agent_0_greedy_entropy,agent_RL_Agent_0_mean_bid_price,agent_RL_Agent_0_mean_bid_qty_mw,agent_RL_Agent_1_total_reward,agent_RL_Agent_1_mean_reward,agent_RL_Agent_1_std_reward,agent_RL_Agent_1_clip_rate,agent_RL_Agent_1_action_entropy,agent_RL_Agent_1_greedy_entropy,agent_RL_Agent_1_mean_bid_price,agent_RL_Agent_1_mean_bid_qty_mw,agent_RL_Agent_2_total_reward,agent_RL_Agent_2_mean_reward,agent_RL_Agent_2_std_reward,agent_RL_Agent_2_clip_rate,agent_RL_Agent_2_action_entropy,agent_RL_Agent_2_greedy_entropy,agent_RL_Agent_2_mean_bid_price,agent_RL_Agent_2_mean_bid_qty_mw,agent_Cost Plus Markup Baseline Agent_total_reward,agent_Cost Plus Markup Baseline Agent_mean_reward,agent_Cost Plus Markup Baseline Agent_std_reward,agent_Cost Plus Markup Baseline Agent_clip_rate,agent_Cost Plus Markup Baseline Agent_action_entropy,agent_Cost Plus Markup Baseline Agent_mean_bid_price,agent_Cost Plus Markup Baseline Agent_mean_bid_qty_mw,agent_Quantile Baseline Agent_total_reward,agent_Quantile Baseline Agent_mean_reward,agent_Quantile Baseline Agent_std_reward,agent_Quantile Baseline Agent_clip_rate,agent_Quantile Baseline Agent_action_entropy,agent_Quantile Baseline Agent_mean_bid_price,agent_Quantile Baseline Agent_mean_bid_qty_mw
114,335,29.111966597226818,18.651248686273618,-3.1362314919972225,150.15387322178717,50832.32537313433,0.6773108637729841,109781.52361260363,327.7060406346377,523.2267620285412,0.0,0.7145,0.7145,38.78306529850747,25.99813432835821,141376.42828154238,422.0191889001265,792.6469295609897,0.0,0.6873,0.6873,45.00426865671642,26.42723880597015,88601.63803687051,264.4825016025986,365.1584703352966,0.0,0.694,0.694,19.89803358208955,22.957089552238806,156629.73013934313,467.5514332517705,897.027459717867,0.0,-0.0,33.685,46.875,79973.75507422819,238.72762708724832,517.6041843911921,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
115,335,28.767215060068473,18.441019075754465,-4.8834868855939595,156.6582417517985,50560.385074626865,0.6800546656953277,101143.46059582382,301.92077789798157,516.3394892141883,0.0,0.7038,0.7038,37.45817537313434,26.259328358208954,139420.74997718545,416.18134321547893,786.060420670213,0.0,0.6764,0.6764,47.14166604477612,26.11007462686567,85352.2228040862,254.78275463906326,360.36734898199893,0.0,0.686,0.686,19.8851697761194,23.10634328358209,151167.77099053317,451.2470775836811,883.3288276910793,0.0,-0.0,33.685,46.875,79552.09689608456,237.46894595846138,501.160708380683,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
116,335,29.112542857374848,18.82426325700933,-5.69,162.55642902295148,50150.567164179105,0.6779285285545139,110342.62339076545,329.38096534556854,535.0927288644283,0.0,0.7054,0.7054,35.8838880597015,26.333955223880597,140896.3595173725,420.58614781305226,797.0304639777409,0.0,0.6768,0.6768,47.89333955223881,26.07276119402985,87495.38698821703,261.1802596663195,384.1341903650739,0.0,0.6867,0.6867,19.967069029850744,23.050373134328357,161372.38735044704,481.7086189565583,905.7025827336256,0.0,-0.0,33.685,46.875,89323.67294396239,266.6378296834698,527.2947688917345,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
117,335,29.344462017647995,18.56890614059669,-5.69,143.79016811396806,49729.08358208955,0.6754764796945836,108435.53489508927,323.6881638659381,533.2493474009632,0.0,0.7009,0.7009,33.758927238805974,26.11007462686567,140554.3213807886,419.5651384501152,790.0230306457024,0.0,0.6723,0.6723,45.82410261194029,25.904850746268657,85171.3489809708,254.2428327790173,369.56140043155085,0.0,0.6846,0.6846,19.97621828358209,22.919776119402986,156483.93072782483,467.1162111278353,900.5277966091691,0.0,-0.0,33.685,46.875,81660.89813392732,243.7638750266487,524.5001936096633,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
118,335,29.079456465127823,19.85750983527988,-1.682540300854134,159.36883212036426,49820.89850746268,0.6761696633224861,104872.93642007143,313.05354155245203,542.9591522183857,0.0,0.7014,0.7014,35.297027985074635,25.848880597014926,141219.82287523156,421.5517100753181,831.9725369215414,0.0,0.6753,0.6753,45.75363059701492,25.867537313432837,82823.62974447565,247.2347156551512,375.2546472411779,0.0,0.6809,0.6809,19.837791044776118,22.82649253731343,168618.96263886237,503.3401869816787,941.2522024980308,0.0,-0.0,33.685,46.875,87672.27952193325,261.70829708039776,552.5828878337288,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
119,335,28.253910501125144,19.28638865636921,-4.031559439624106,156.15423097195776,50368.17611940298,0.6825721186229349,100610.86771450797,300.3309484015163,530.1685047568903,0.0,0.707,0.707,36.74864365671642,25.904850746268657,135802.9199313472,405.38185054133487,805.8412225837521,0.0,0.6785,0.6785,45.606686567164175,25.755597014925375,79067.34419981594,236.0219229845252,371.7861744750153,0.0,0.6884,0.6884,19.73843470149254,22.621268656716417,147651.1520613954,440.74970764595645,912.3062582198914,0.0,-0.0,33.685,46.875,77419.85298242068,231.10403875349456,512.3599838682163,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
120,335,28.06265247188687,19.221662313402632,-4.589231767926996,154.48391343620182,51051.08955223881,0.6840097957523438,97633.74663398004,291.4440198029255,520.2207996872282,0.0,0.7129,0.7129,37.71049440298508,26.11007462686567,131958.1399322667,393.9048953201991,795.7226628105255,0.0,0.6789,0.6789,47.14245149253732,25.513059701492537,80186.99201791619,239.36415527736176,377.3464611380575,0.0,0.6874,0.6874,19.352059701492536,22.65858208955224,155165.8611437122,463.1816750558573,900.9650439002673,0.0,-0.0,33.685,46.875,74390.88966821978,222.06235721856652,481.55816229904474,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
121,335,27.861825291384584,19.24731219867196,-5.69,131.78580657930448,51748.58208955224,0.6841028374874313,100775.36088916435,300.82197280347566,532.2284382814445,0.0,0.7147,0.7147,38.72412126865671,26.128731343283583,136235.362477449,406.6727238132806,788.1948014733641,0.0,0.6725,0.6725,50.20569029850746,24.78544776119403,76657.73983525159,228.82907413507937,342.43020801073175,0.0,0.6833,0.6833,19.142749999999996,22.509328358208954,154317.300737145,460.64865891685076,891.2577799211829,0.0,-0.0,33.685,46.875,70491.41624399798,210.42213804178502,479.08211228137947,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
122,335,28.3096811787013,20.290202676612974,-5.268099927262733,134.51331449749105,52766.75820895522,0.6818468335911005,103198.860260229,308.05629928426566,538.9366132276479,0.0,0.7125,0.7125,37.09717723880597,26.651119402985074,141391.92943665863,422.06546100495115,864.0359082414901,0.0,0.6694,0.6694,52.006436567164165,24.972014925373134,75976.54721487207,226.79566332797634,354.0554544851345,0.0,0.6812,0.6812,18.951453358208955,22.17350746268657,152294.4468532018,454.61028911403525,951.4875327694606,0.0,-0.0,33.685,46.875,63335.82018100069,189.0621497940319,473.6047405481892,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
123,335,27.609163513680816,19.61716648693791,-5.69,133.14320792952668,53768.89552238806,0.6865201509429278,98269.97512421559,293.3432093260167,520.6861551772369,0.0,0.7104,0.7104,36.130190298507465,26.613805970149254,138182.8459901653,412.48610743332927,830.7420595694356,0.0,0.6677,0.6677,53.64895522388059,25.17723880597015,70096.1589066952,209.24226539312,341.3607389680438,0.0,0.6739,0.6739,19.167621268656717,22.24813432835821,146843.08704203158,438.33757325979576,916.4908376388646,0.0,-0.0,33.685,46.875,63389.17967524906,189.22143186641512,471.2710567598398,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
124,335,28.444563968046463,19.505421341627187,-0.9607917705675524,120.76907836168908,54634.928358208956,0.6814085752359054,105663.7514229759,315.41418335216684,535.0976833002026,0.0,0.7116,0.7116,35.9110354477612,26.48320895522388,140628.60076025815,419.7868679410691,830.2278904757123,0.0,0.6654,0.6654,56.89638619402985,25.065298507462686,74718.62962459636,223.0406854465563,342.5460575739208,0.0,0.6719,0.6719,19.072100746268656,21.96828358208955,156266.95561640855,466.46852422808524,922.8228649212132,0.0,-0.0,33.685,46.875,74010.11224239139,220.92570818624296,488.82258239727946,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
125,335,28.662899276782134,20.11204203760082,-1.9388218730559164,121.00916543596956,55472.10149253732,0.677877877507971,109508.4301270624,326.89083620018624,547.3549574678618,0.0,0.7132,0.7132,35.877507462686566,26.01679104477612,145339.53701853016,433.8493642344184,850.5856471533692,0.0,0.6658,0.6658,59.94072574626866,24.78544776119403,82023.98818864336,244.84772593624882,372.19495625279825,0.0,0.672,0.672,18.94598880597015,21.949626865671643,160298.36375641543,478.5025783773595,940.5865802380649,0.0,-0.0,33.685,46.875,78231.6252013784,233.5272394070997,498.703574750073,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
126,335,31.591565474038557,43.69673126503898,-5.134230054293338,524.297636724481,56000.58507462686,0.6791565851582526,140299.8892070086,418.8056394239062,1428.2690804260058,0.0,0.7181,0.7181,35.974259328358215,26.128731343283583,183890.99923735854,548.9283559324135,1804.5588037295136,0.0,0.6681,0.6681,61.83059514925373,24.41231343283582,78373.22748189201,233.9499327817672,422.905931363722,0.0,0.6654,0.6654,18.90201492537313,22.061567164179106,203673.16373488976,607.9795932384769,2063.257089509764,0.0,-0.0,33.685,46.875,76788.99529285746,229.2208814712163,717.883120543512,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
127,335,31.516456965152134,43.2091479139661,-2.2701917749682083,518.2538069517531,56646.78507462687,0.6789113085022944,140997.8931061483,420.88923315268147,1409.9937562547887,0.0,0.7086,0.7086,36.12283768656717,26.277985074626866,184911.40223003953,551.9743350150434,1782.6316359703778,0.0,0.6613,0.6613,64.89794776119403,24.33768656716418,77781.2115263583,232.18272097420387,423.93708128265195,0.0,0.654,0.654,19.109246268656715,21.875,203868.64043227755,608.5631057679927,2039.2156948400814,0.0,-0.0,33.685,46.875,78356.80886156813,233.90092197483025,695.1685561661359,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
128,335,31.594899085040847,43.31412824172654,-4.828314193266593,518.6987099229627,57564.850746268654,0.6807088704408981,135022.20611424523,403.0513615350604,1411.5649941281922,0.0,0.7157,0.7157,34.66125559701493,26.763059701492537,182329.75140315184,544.2679146362741,1797.6655447824758,0.0,0.6582,0.6582,67.3751958955224,24.524253731343283,78387.36502407867,233.99213440023482,426.0497691230327,0.0,0.6663,0.6663,19.133007462686564,22.17350746268657,193085.3659114841,576.3742266014451,2052.6122806510066,0.0,-0.0,33.685,46.875,74475.72268015193,222.31559009000574,701.354587754288,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
129,335,31.527642077825288,43.47796092752104,-5.457165956721687,530.9022644066343,58672.03880597015,0.6812691313051378,140694.00856738273,419.9821151265156,1438.9600345311803,0.0,0.7216,0.7216,35.3335223880597,26.688432835820894,185127.69174718967,552.6199753647453,1791.9482305762833,0.0,0.6634,0.6634,70.06085074626866,24.67350746268657,72941.54769081846,217.73596325617453,422.20257008565864,0.0,0.6728,0.6728,19.355238805970146,22.416044776119403,193087.29103578473,576.3799732411485,2060.9746328652586,0.0,-0.0,33.685,46.875,66736.24662892739,199.21267650426086,703.4550144839653,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
130,335,31.852019987592765,43.03417129405061,-3.179151375866896,511.46602881667127,59861.611940298506,0.678639665948976,140280.8084334747,418.7486818909693,1402.292955232989,0.0,0.7176,0.7176,35.1396828358209,26.613805970149254,184068.9994012165,549.459699705124,1790.044203897172,0.0,0.6674,0.6674,69.86971268656715,25.009328358208954,78297.42367495096,233.72365276104765,420.80605475422436,0.0,0.6694,0.6694,19.549274253731344,22.24813432835821,199587.0894938775,595.7823566981417,2041.1866062948018,0.0,-0.0,33.685,46.875,64548.486724732225,192.68204992457382,690.8545601100062,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
131,335,31.587761596089873,42.92699382471771,-5.69,521.9716887487981,60565.113432835824,0.6817156182435906,134233.2086800923,400.69614531370837,1410.7349376456116,0.0,0.7055,0.7055,35.71995895522389,26.632462686567163,180682.58138357845,539.3509892047118,1779.238764226957,0.0,0.6638,0.6638,71.17480970149253,25.307835820895523,76110.33671483901,227.19503496966868,420.88796554880093,0.0,0.6559,0.6559,19.826203358208954,22.416044776119403,191182.58903737128,570.6942956339441,2038.7554744548033,0.0,-0.0,33.685,46.875,65098.23700331,194.32309553226867,681.1721153262453,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
132,335,32.232624361483936,42.75299768435369,1.1649586542739787,518.6749591250871,60438.32835820896,0.6782244655259999,140125.0827465242,418.28382909410203,1409.4920050082592,0.0,0.7069,0.7069,34.074479477611945,26.651119402985074,184750.48172337766,551.4939752936647,1783.158481746147,0.0,0.6627,0.6627,72.05345895522387,25.66231343283582,80091.18092562191,239.07815201678184,414.643808543452,0.0,0.6609,0.6609,19.994529850746268,22.434701492537314,194172.54912530014,579.6195496277616,2039.1212774015983,0.0,-0.0,33.685,46.875,71335.5184974914,212.94184626116837,688.5203624701564,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
133,335,33.01304007948116,42.73075641043117,-3.0786970001617586,528.1401304455126,60029.46567164179,0.6711788429682398,147030.91590223034,438.89825642456816,1425.4938628515729,0.0,0.7147,0.7147,30.01905410447761,26.57649253731343,192306.23898438847,574.0484745802642,1771.8672744921637,0.0,0.6719,0.6719,72.14309514925372,25.96082089552239,85722.37567668539,255.88768858712058,427.65243903056313,0.0,0.6634,0.6634,20.11815858208955,22.565298507462686,208490.39806955552,622.3593972225538,2039.929852530934,0.0,-0.0,33.685,46.875,86181.21196460893,257.25734914808635,725.3919106926894,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
134,335,33.16030399827813,41.973297459077344,3.880795500823102,519.3727218428658,59627.69552238806,0.6725309542961143,141415.36606556427,422.13542109123665,1401.0718445671223,0.0,0.7275,0.7275,30.69089925373135,26.128731343283583,187574.93331605842,559.9251740777863,1754.9267687999668,0.0,0.6835,0.6835,69.36171641791046,26.166044776119403,83066.48622447526,247.95966037156794,407.22656129554974,0.0,0.677,0.677,19.85094776119403,22.527985074626866,195189.01785918057,582.6537846542703,2016.9264705914654,0.0,-0.0,33.685,46.875,89838.67904634452,268.1751613323717,711.5382016445795,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
135,335,33.8502957331883,41.54631201620906,1.4827191031764757,519.3998487700901,59302.13731343284,0.6656833759423828,152431.4583307266,455.0192785991839,1398.5100968466006,0.0,0.7346,0.7346,31.419490671641785,26.259328358208954,196459.27503355293,586.4455971150834,1725.805791007725,0.0,0.6918,0.6918,68.85011567164179,26.85634328358209,94981.13368716057,283.5257722004793,439.5546664698948,0.0,0.6881,0.6881,19.775179104477612,22.453358208955223,214221.24512353595,639.4664033538387,1996.5189222770048,0.0,-0.0,33.685,46.875,106409.69043288635,317.6408669638398,741.4234301028115,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
136,335,33.78367213604619,41.53967924826034,-3.518545078443526,524.9682278962762,58888.979104477614,0.6666744824782999,145027.25051977087,432.9171657306593,1404.721781029126,0.0,0.7453,0.7453,32.70250000000001,26.03544776119403,182543.63140589738,544.9063624056638,1728.413713066224,0.0,0.704,0.704,66.82055223880597,26.96828358208955,98030.12996471522,292.6272536260156,452.4584614321581,0.0,0.6951,0.6951,19.76003544776119,23.199626865671643,206703.42891286954,617.0251609339389,2000.8303244877989,0.0,-0.0,33.685,46.875,105312.9517159464,314.3670200476012,735.4795720393696,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
137,335,35.4586708985767,41.546283172621834,3.9016014182139207,517.7646410772771,58717.15223880597,0.6540752495215275,165322.9873750479,493.5014548508893,1405.2655408035348,0.0,0.7473,0.7473,32.66650373134329,25.904850746268657,207089.49868382222,618.1776080114096,1747.4964330123817,0.0,0.7105,0.7105,64.19649626865672,27.434701492537314,105302.08272618057,314.33457530203157,455.1770232006489,0.0,0.698,0.698,19.800656716417908,23.21828358208955,225579.6577538951,673.3721126981943,2015.7906135116475,0.0,-0.0,33.685,46.875,108046.65644991185,322.527332686304,730.6060482942183,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
138,335,35.02699037707296,41.338906500116735,4.066280745022414,524.0006234197136,58812.78507462687,0.6569059129471637,156114.75409814253,466.0141913377389,1407.5538718537944,0.0,0.7441,0.7441,32.671074626865675,25.625,205148.6746120643,612.3841033195949,1727.0223112507883,0.0,0.7127,0.7127,61.368735074626876,28.199626865671643,102882.45034730961,307.11179208152123,450.1941702875656,0.0,0.6938,0.6938,20.130871268656716,23.46082089552239,217030.62846630835,647.8526222874876,2004.9623960275567,0.0,-0.0,33.685,46.875,104050.74552234863,310.59924036521977,745.8786354554877,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
139,335,34.92968893101199,41.24307600114239,8.049170597794758,517.140698456253,59004.45373134328,0.6575124252589631,157451.72547910595,470.00515068389836,1390.4298255814024,0.0,0.7451,0.7451,32.7642947761194,25.699626865671643,206402.308178789,616.126293071012,1733.1321896526322,0.0,0.7113,0.7113,60.02650559701494,28.777985074626866,98719.02006455766,294.68364198375417,422.0876511246312,0.0,0.6929,0.6929,20.29981529850746,23.236940298507463,216866.3179655912,647.3621431808693,1999.7469308383254,0.0,-0.0,33.685,46.875,100056.36334454775,298.67571147626194,717.0370500268374,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
140,335,31.551615913618264,14.857438631898987,3.7024376290546783,97.60822491089269,59252.39701492537,0.662090911280183,111123.26963084152,331.71125262937767,451.99917607617493,0.0,0.7417,0.7417,32.0782276119403,25.121268656716417,156448.50367788845,467.01045873996554,731.417261081971,0.0,0.708,0.708,59.654182835820905,28.42350746268657,94313.60133444378,281.53313831177246,344.55955362385794,0.0,0.6955,0.6955,20.324800373134327,23.292910447761194,161345.4322448527,481.62815595478423,811.5449796996111,0.0,-0.0,33.685,46.875,88183.67028059169,263.23483665848266,462.429310258252,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
141,335,30.63073613914214,13.983283130283295,1.6880662514568927,95.209071540307,59238.64179104478,0.6687764800515188,102603.33886875874,306.27862348883207,431.1366383197001,0.0,0.7429,0.7429,31.812796641791046,24.78544776119403,145366.90233739145,433.9310517534073,675.6955194235826,0.0,0.7119,0.7119,59.003787313432845,28.18097014925373,86518.85618941716,258.2652423564691,316.51684665324393,0.0,0.7016,0.7016,20.116585820895523,23.348880597014926,148602.7754382151,443.5903744424331,763.5566020863002,0.0,-0.0,33.685,46.875,77267.28803459904,230.6486209988031,442.97880361422216,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
142,335,30.40741413489108,13.595227981378196,6.153803729739263,94.89821859899106,59385.54328358209,0.6707652468256164,104031.82855771243,310.54277181406695,420.07471195578296,0.0,0.7395,0.7395,32.03952052238806,24.692164179104477,141216.720671983,421.54244976711345,656.1369412984427,0.0,0.7085,0.7085,58.008393656716414,28.21828358208955,87776.6182933249,262.0197560994773,333.11025354112076,0.0,0.6997,0.6997,20.379009328358208,23.236940298507463,148304.3767852221,442.6996321946928,741.4408560178425,0.0,-0.0,33.685,46.875,85124.51573838707,254.10303205488677,446.21920227470594,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
143,335,30.928577550699863,13.93376123726298,5.121434548447708,88.18345481353194,59448.746268656716,0.6662056752192721,109433.71998523435,326.6678208514458,446.33171078504864,0.0,0.7367,0.7367,31.884554104477616,24.617537313432837,150188.37861102208,448.32351824185696,670.9820955655954,0.0,0.706,0.706,58.46875,27.69589552238806,88750.74096360028,264.927584965971,328.77718614633164,0.0,0.6971,0.6971,20.080966417910446,23.125,162098.87048800298,483.87722533732233,761.2954092942521,0.0,-0.0,33.685,46.875,91413.81274146256,272.8770529595897,466.1207926643228,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
144,335,31.110236160482295,15.086839818662796,6.837911897274218,91.962307295599,59517.522388059704,0.6643886303466315,112480.34542429625,335.762225147153,466.9810408323278,0.0,0.7374,0.7374,31.138940298507467,24.74813432835821,148283.14590299773,442.6362564268589,718.2670233077229,0.0,0.7068,0.7068,56.17914365671641,27.490671641791046,95100.83427585947,283.8830873906253,370.28655835980373,0.0,0.701,0.701,20.136539179104478,23.479477611940297,165378.7455787243,493.6678972499233,805.254076517765,0.0,-0.0,33.685,46.875,94561.39671474736,282.27282601417124,473.59580612275647,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
145,335,30.923190737793846,14.904156642308317,5.6708788797957315,96.4295752503138,59847.41492537314,0.6655499446293429,106429.53116323956,317.70009302459573,462.5503319326941,0.0,0.7366,0.7366,31.489746268656724,24.692164179104477,149840.47739349838,447.28500714477127,706.7025752816794,0.0,0.7045,0.7045,54.739703358208956,27.73320895522388,88077.64679071316,262.9183486289945,337.40086257789784,0.0,0.7028,0.7028,20.245735074626865,23.050373134328357,163845.12375927792,489.08992166948633,795.5785705263402,0.0,-0.0,33.685,46.875,84586.43097461842,252.49680887945794,464.8572696839371,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
146,335,31.16484383763986,15.517780043955215,0.3881701560410775,95.13299465442164,60328.110447761195,0.6633086700889098,111852.90760888078,333.8892764444202,478.1405008783637,0.0,0.7341,0.7341,30.981886194029858,25.10261194029851,153145.76330074985,457.1515322410443,724.1346358414507,0.0,0.6969,0.6969,58.614341417910445,27.73320895522388,93482.18078357278,279.05128592111276,363.14921264294554,0.0,0.7022,0.7022,20.639027985074623,22.807835820895523,171735.37433729676,512.6429084695426,822.852058151071,0.0,-0.0,33.685,46.875,98077.36369076566,292.76824982318107,496.13869303256615,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
147,335,30.321823625847163,14.684745683055791,2.8389337302475326,95.71174977611503,60478.77910447761,0.6704747752938823,102439.16772537788,305.7885603742623,444.85166514557346,0.0,0.7394,0.7394,31.839514925373138,24.990671641791046,144596.35484347737,431.63090998052945,697.0701093563355,0.0,0.6983,0.6983,59.09800186567164,27.65858208955224,84444.63036390422,252.07352347434093,331.8376112749902,0.0,0.7049,0.7049,20.827132462686567,22.82649253731343,150357.33635863024,448.82786972725444,783.8128364958345,0.0,-0.0,33.685,46.875,77524.36159656657,231.41600476587035,447.80800316352196,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
148,335,30.230302422862827,14.529326212568485,5.633436713999519,93.29432582761893,60407.18805970149,0.6712425054756148,97902.67666222915,292.24679600665417,440.7850062072727,0.0,0.7335,0.7335,33.73576119402985,24.916044776119403,142500.1032750099,425.37344261196984,686.6588623437581,0.0,0.6922,0.6922,58.70830410447761,27.65858208955224,81977.13293014652,244.70785949297468,332.67233306530585,0.0,0.7004,0.7004,21.252929104477612,22.69589552238806,151547.7375162264,452.38130601858626,775.6324689310059,0.0,-0.0,33.685,46.875,77300.72685050461,230.74843835971524,444.1303185067154,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
149,335,29.761114199520257,14.582299139682098,5.007667780536674,94.23088618220551,60534.707462686565,0.6747719358930415,97235.08703575883,290.2539911515189,443.8419938197751,0.0,0.7303,0.7303,36.046692164179106,24.41231343283582,133335.54915830202,398.0165646516478,675.719398761965,0.0,0.6912,0.6912,55.391132462686585,27.434701492537314,81890.42256869523,244.44902259312008,317.55319022748097,0.0,0.6968,0.6968,21.54148134328358,22.975746268656717,145540.7144689017,434.44989393701997,768.3096125399563,0.0,-0.0,33.685,46.875,74221.53316169491,221.5568154080445,429.38427753082027,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
150,335,28.928857974481392,13.701399206235754,4.5615315096068585,95.72292237422283,61064.30149253731,0.6818820998599069,84786.87106951512,253.09513752094068,397.8410207433708,0.0,0.7201,0.7201,34.56353731343283,24.46828358208955,129543.22300136654,386.6961880637807,647.9139159043318,0.0,0.6815,0.6815,58.18920708955224,27.24813432835821,72252.35520740946,215.67867226092378,277.17055937135177,0.0,0.6886,0.6886,21.492141791044773,22.509328358208954,129274.23483194677,385.89323830431874,722.4031052439967,0.0,-0.0,33.685,46.875,58255.854928479515,173.8980744133717,379.2362569586078,0.14925373134328357,0.4312,69.85205037313435,41.27798507462686
151,335,28.170455713591963,12.927936317718475,3.309230238127169,91.90246227330736,61377.08955223881,0.6878863635642745,80294.31416850945,239.68451990599834,383.58280701771423,0.0,0.7162,0.7162,35.21842537313433,24.542910447761194,121194.99557309801,361.7761061883523,601.0380032887381,0.0,0.6805,0.6805,58.42962500000001,26.875,68192.65883629589,203.560175630734,264.40239555041626,0.0,0.683,0.683,21.508277985074628,22.509328358208954,117441.04213199326,350.57027502087544,678.9162634948915,0.0,-0.0,33.685,46.875,54673.506073945915,163.20449574312212,367.30815947390124,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
152,335,28.58376209112651,13.103176137663755,2.450944368081437,96.20342520312462,61126.7671641791,0.6842853256033048,87839.11089143128,262.2063011684516,402.2187424111858,0.0,0.714,0.714,37.63894029850747,24.692164179104477,125013.33807264853,373.1741435004434,592.290249187155,0.0,0.6781,0.6781,59.01257276119403,26.744402985074625,73962.30295392619,220.782993892317,282.8956499057449,0.0,0.6811,0.6811,21.350960820895523,22.453358208955223,119736.72308705447,357.4230539912074,683.4877349042936,0.0,-0.0,33.685,46.875,61853.26609747301,184.63661521633733,380.1764323113013,0.14925373134328357,0.4317,69.88839552238807,41.27798507462686
153,335,28.555306327017416,13.071764902142737,2.234541689739835,93.88856416906984,61203.85970149254,0.6845089061939069,83973.73236951587,250.66785781945035,394.96081452211024,0.0,0.7151,0.7151,38.29350932835821,24.41231343283582,121638.43130724854,363.09979494701054,593.7802625107988,0.0,0.68,0.68,59.28390671641791,26.128731343283583,74704.9569648261,222.9998715367943,291.0982739327492,0.0,0.6885,0.6885,21.227253731343282,23.479477611940297,122410.37124398511,365.4040932656272,683.8365881254014,0.0,-0.0,33.685,46.875,61353.78128782785,183.14561578456073,390.2405290661752,0.14925373134328357,0.4316,69.87476865671643,41.27798507462686
154,335,27.554744222521336,13.241240108778786,-0.274030999761008,94.62668175930166,61576.605970149256,0.691454551393245,79581.26109185387,237.55600325926528,380.98079448152845,0.0,0.7187,0.7187,38.288686567164184,24.82276119402985,116127.11921271171,346.64811705287076,594.7854861350502,0.0,0.6809,0.6809,61.67302798507461,25.96082089552239,69032.41230704612,206.0669024090929,276.8024450767446,0.0,0.691,0.691,21.088307835820892,23.21828358208955,111560.7845082774,333.0172671888878,668.8809284269914,0.0,-0.0,33.685,46.875,56916.439355913935,169.89981897287743,371.7737190241193,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
155,335,27.905533262777578,13.363965354646144,3.1186540434476697,90.45594590678537,61946.21492537313,0.6889499903763985,83365.14643350802,248.85118338360604,418.5325342546789,0.0,0.7157,0.7157,38.348356343283584,25.513059701492537,114679.13784243693,342.32578460428937,583.0703968740764,0.0,0.6775,0.6775,61.353298507462696,25.830223880597014,70781.82130747667,211.28901882828856,303.41448856461346,0.0,0.6827,0.6827,21.033875000000002,22.69589552238806,117140.78763785271,349.6739929488141,685.4418890658989,0.0,-0.0,33.685,46.875,57771.03971338798,172.45086481608354,386.1707091584225,0.14925373134328357,0.4312,69.85205037313433,41.27798507462686
