base_profile_id,deviation_profile_id,agent_id,from_policy_id,to_policy_id,from_policy_kind,to_policy_kind,gain_mean,gain_se,gain_lcb,epsilon,decision_rule,is_profitable
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:learned_agent_1,1,learned_agent_1__price_up_1,learned_agent_1,perturbation,learned,12529.200232535242,72.37792488062243,12387.339499769223,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:cost_plus_agent_1,1,learned_agent_1__price_up_1,cost_plus_agent_1,perturbation,baseline,111667.23997186174,118.5512130525816,111434.87959427868,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:hist_quantile_agent_1,1,learned_agent_1__price_up_1,hist_quantile_agent_1,perturbation,baseline,42585.96248689619,120.57023433437844,42349.64482760081,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:learned_agent_1__price_down_1,1,learned_agent_1__price_up_1,learned_agent_1__price_down_1,perturbation,perturbation,20868.345836080985,56.55100925560267,20757.505857940003,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_up_1,learned_agent_1__quantity_up_1,perturbation,perturbation,26027.321604802593,78.97758612813887,25872.52553599144,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,1,learned_agent_1__price_up_1,learned_agent_1__quantity_down_1,perturbation,perturbation,-669.7654830848437,66.85060852324825,-800.7926757904103,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0,cost_plus_agent_0,learned,baseline,90926.09864681528,179.2150403873248,90574.83716765612,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0,hist_quantile_agent_0,learned,baseline,21845.294419283236,143.14877656188582,21564.72281722194,0.0,conservative,True
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,0,learned_agent_0,learned_agent_0__price_up_1,learned,perturbation,-12109.797799487853,77.06051097156892,-12260.836400992128,0.0,conservative,False
a0:learned_agent_0|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,0,learned_agent_0,learned_agent_0__price_down_1,learned,perturbation,14439.450684264913,93.43484105108905,14256.31839580478,0.0,conservative,True
