source,target,agent_id,from_policy_id,to_policy_id,gain_mean,gain_lcb,decision_rule,epsilon
a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,a0:learned_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14383.349121329284,14355.592714220114,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,a0:cost_plus_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105282.9475559733,104947.09811197077,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,a0:hist_quantile_agent_0|a1:cost_plus_agent_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36209.12279867285,35945.29585593634,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,a0:learned_agent_0__price_up_1|a1:cost_plus_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2291.819360331542,2154.37692190317,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,a0:learned_agent_0__price_down_1|a1:cost_plus_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28833.864312119236,28671.77851225123,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,a0:learned_agent_0__quantity_up_1|a1:cost_plus_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28390.228440160827,28336.036425325616,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14383.940614884286,14356.843756616132,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:cost_plus_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105296.10657078166,104959.70856494155,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:hist_quantile_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36471.192389564414,36196.2004099793,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:learned_agent_0__price_up_1|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2280.423441929594,2140.339071614698,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28823.665901783934,28658.756168869735,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28395.279006140117,28341.180094086892,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,1,hist_quantile_agent_1,cost_plus_agent_1,69079.42434099957,68863.44576035034,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14398.90614586135,14373.33353290568,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105263.58158471904,104926.58008121625,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36204.30675666372,35935.35104318775,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2299.7535337072172,2160.99582749448,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28818.032969090134,28653.534539246706,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28371.45140041351,28320.649025741794,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,1,learned_agent_1__price_up_1,learned_agent_1,12532.291827506953,12390.070425958187,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,1,learned_agent_1__price_up_1,cost_plus_agent_1,111665.48259100513,111430.68840210064,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_up_1,hist_quantile_agent_1,42586.05825000555,42350.47205143938,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__price_up_1,learned_agent_1__price_down_1,20867.58927639149,20757.879928552476,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_up_1,learned_agent_1__quantity_up_1,26028.726974510362,25872.981114031856,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14387.379532506819,14361.355686990724,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105313.47817932209,104979.67329661605,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36232.67395179006,35964.23751805828,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2277.581733018966,2140.4842587284606,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28826.83021677173,28663.919827327412,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__price_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28401.936321068704,28350.591897498205,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,1,learned_agent_1__price_down_1,cost_plus_agent_1,90797.89331461364,90549.94009120447,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__price_down_1,hist_quantile_agent_1,21718.468973614064,21499.179199004306,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__price_down_1,learned_agent_1__quantity_up_1,5161.1376981188705,5057.874446442796,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14388.719739025477,14362.778188853868,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105307.93739361805,104973.24388245984,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36238.17356017419,35970.78206943611,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2279.058159610119,2139.762192737597,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28824.021011100802,28659.037712014062,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_up_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28402.937495676953,28351.03471461538,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_up_1,cost_plus_agent_1,85636.75561649476,85350.64344911148,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_up_1,hist_quantile_agent_1,16557.331275495195,16290.934961598321,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0,14359.16070419591,14333.217930198509,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:cost_plus_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_down_1,cost_plus_agent_0,105291.40796810623,104954.39680407365,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:hist_quantile_agent_0|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_down_1,hist_quantile_agent_0,36218.68670814266,35949.153387241706,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_up_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_up_1,2249.4638239337173,2110.432999623485,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__price_down_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0__price_down_1,28794.82260814256,28629.756132664108,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_up_1|a1:learned_agent_1__quantity_down_1,0,learned_agent_0__quantity_down_1,learned_agent_0__quantity_up_1,28373.13283470474,28322.282946671377,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1,1,learned_agent_1__quantity_down_1,learned_agent_1,13185.321210077665,13162.743805225613,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:cost_plus_agent_1,1,learned_agent_1__quantity_down_1,cost_plus_agent_1,112318.51197357583,112054.21031688337,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,1,learned_agent_1__quantity_down_1,hist_quantile_agent_1,43239.087632576266,43000.37141720253,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_up_1,653.0293825707113,520.903774175418,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__price_down_1,1,learned_agent_1__quantity_down_1,learned_agent_1__price_down_1,21520.6186589622,21449.711194517127,conservative,0.0
a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_down_1,a0:learned_agent_0__quantity_down_1|a1:learned_agent_1__quantity_up_1,1,learned_agent_1__quantity_down_1,learned_agent_1__quantity_up_1,26681.756357081067,26636.428915742752,conservative,0.0
